,date,financialReturnsScore,growthScore,gsid,integratedScore,multipleScore,updateTime
9847,2017-01-25,0.956,0.578,40539,0.618,0.678,2017-05-11T19:47:36Z
9848,2017-01-26,0.956,0.578,40539,0.616,0.688,2017-05-11T19:47:36Z
9849,2017-01-27,0.958,0.58,40539,0.618,0.686,2017-05-11T19:47:36Z
9850,2017-01-30,0.956,0.582,40539,0.62,0.676,2017-05-11T19:47:36Z
9851,2017-01-31,0.956,0.58,40539,0.62,0.676,2017-05-11T19:47:36Z
9852,2017-02-01,0.956,0.578,40539,0.616,0.686,2017-05-11T19:47:36Z
9853,2017-02-02,0.956,0.58,40539,0.616,0.688,2017-05-11T19:47:36Z
9854,2017-02-03,0.956,0.578,40539,0.614,0.69,2017-05-11T19:47:36Z
9855,2017-02-06,0.954,0.58,40539,0.612,0.696,2017-05-11T19:47:36Z
9856,2017-02-07,0.952,0.578,40539,0.612,0.694,2017-05-11T19:47:36Z
9857,2017-02-08,0.952,0.58,40539,0.614,0.692,2017-05-11T19:47:36Z
9858,2017-02-09,0.954,0.578,40539,0.614,0.69,2017-05-11T19:47:36Z
9859,2017-02-10,0.954,0.572,40539,0.612,0.688,2017-05-11T19:47:36Z
9860,2017-02-13,0.958,0.57,40539,0.614,0.688,2017-05-11T19:47:36Z
9861,2017-02-14,0.958,0.57,40539,0.614,0.688,2017-05-11T19:47:36Z
9862,2017-02-15,0.956,0.574,40539,0.608,0.708,2017-05-11T19:47:36Z
9863,2017-02-16,0.956,0.574,40539,0.608,0.706,2017-05-11T19:47:36Z
9864,2017-02-17,0.956,0.574,40539,0.614,0.686,2017-05-11T19:47:36Z
9865,2017-02-20,0.956,0.574,40539,0.614,0.688,2017-05-11T19:47:36Z
9866,2017-02-21,0.956,0.574,40539,0.614,0.688,2017-05-11T19:47:36Z
9867,2017-02-22,0.956,0.574,40539,0.622,0.666,2017-05-11T19:47:36Z
9868,2017-02-23,0.956,0.57,40539,0.618,0.674,2017-05-11T19:47:36Z
9869,2017-02-24,0.962,0.426,40539,0.582,0.646,2017-05-11T19:47:36Z
9870,2017-02-27,0.964,0.428,40539,0.578,0.658,2017-05-11T19:47:36Z
9871,2017-02-28,0.964,0.426,40539,0.576,0.658,2017-05-11T19:47:36Z
9872,2017-03-01,0.964,0.424,40539,0.576,0.662,2017-05-11T19:47:36Z
9873,2017-03-02,0.964,0.424,40539,0.578,0.654,2017-05-11T19:47:36Z
9874,2017-03-03,0.962,0.42,40539,0.57,0.674,2017-05-11T19:47:36Z
9875,2017-03-06,0.962,0.414,40539,0.57,0.664,2017-05-11T19:47:36Z
9876,2017-03-07,0.964,0.414,40539,0.572,0.662,2017-05-11T19:47:36Z
9877,2017-03-08,0.964,0.416,40539,0.572,0.662,2017-05-11T19:47:36Z
9878,2017-03-09,0.964,0.414,40539,0.57,0.666,2017-05-11T19:47:36Z
9879,2017-03-10,0.964,0.414,40539,0.572,0.664,2017-05-11T19:47:36Z
9880,2017-03-13,0.964,0.414,40539,0.572,0.664,2017-05-11T19:47:36Z
9881,2017-03-14,0.964,0.41,40539,0.57,0.66,2017-05-11T19:47:36Z
9882,2017-03-15,0.962,0.41,40539,0.568,0.67,2017-05-11T19:47:36Z
9883,2017-03-16,0.962,0.41,40539,0.568,0.67,2017-05-11T19:47:36Z
9884,2017-03-17,0.962,0.41,40539,0.566,0.672,2017-05-11T19:47:36Z
9885,2017-03-20,0.962,0.41,40539,0.568,0.67,2017-05-11T19:47:36Z
9886,2017-03-21,0.962,0.408,40539,0.57,0.658,2017-05-11T19:47:36Z
9887,2017-03-22,0.962,0.41,40539,0.57,0.666,2017-05-11T19:47:36Z
9888,2017-03-23,0.962,0.408,40539,0.566,0.672,2017-05-11T19:47:36Z
9889,2017-03-24,0.962,0.406,40539,0.566,0.67,2017-05-11T19:47:36Z
9890,2017-03-27,0.962,0.406,40539,0.568,0.666,2017-05-11T19:47:36Z
9891,2017-03-28,0.964,0.402,40539,0.566,0.668,2017-05-11T19:47:36Z
9892,2017-03-29,0.964,0.404,40539,0.566,0.67,2017-05-11T19:47:36Z
9893,2017-03-30,0.964,0.404,40539,0.562,0.68,2017-05-11T19:47:36Z
9894,2017-03-31,0.964,0.408,40539,0.562,0.684,2017-05-11T19:47:36Z
9895,2017-04-03,0.964,0.408,40539,0.568,0.668,2017-05-11T19:47:36Z
9896,2017-04-04,0.964,0.408,40539,0.57,0.664,2017-05-11T19:47:36Z
9897,2017-04-05,0.964,0.412,40539,0.576,0.646,2017-05-11T19:47:36Z
9898,2017-04-06,0.966,0.478,40539,0.574,0.722,2017-05-11T19:47:36Z
9899,2017-04-07,0.966,0.484,40539,0.576,0.724,2017-05-11T19:47:36Z
9900,2017-04-10,0.966,0.486,40539,0.578,0.72,2017-05-11T19:47:36Z
9901,2017-04-11,0.966,0.486,40539,0.578,0.716,2017-05-11T19:47:36Z
9902,2017-04-12,0.966,0.486,40539,0.572,0.734,2017-05-11T19:47:36Z
9903,2017-04-13,0.966,0.486,40539,0.57,0.742,2017-05-11T19:47:36Z
9904,2017-04-14,0.966,0.48,40539,0.568,0.742,2017-05-11T19:47:36Z
9905,2017-04-17,0.966,0.484,40539,0.57,0.742,2017-05-11T19:47:36Z
9906,2017-04-18,0.966,0.484,40539,0.572,0.73,2017-05-11T19:47:36Z
9907,2017-04-19,0.966,0.478,40539,0.57,0.734,2017-05-11T19:47:36Z
9908,2017-04-20,0.966,0.482,40539,0.57,0.736,2017-05-11T19:47:36Z
9909,2017-04-21,0.966,0.482,40539,0.568,0.746,2017-05-11T19:47:36Z
9910,2017-04-24,0.966,0.48,40539,0.566,0.75,2017-05-11T19:47:36Z
9911,2017-04-25,0.966,0.484,40539,0.57,0.742,2017-05-11T19:47:36Z
9912,2017-04-26,0.966,0.486,40539,0.572,0.738,2017-05-11T19:47:36Z
9913,2017-04-27,0.966,0.486,40539,0.568,0.748,2017-05-11T19:47:36Z
9914,2017-04-28,0.966,0.484,40539,0.568,0.746,2017-05-11T19:47:36Z
9915,2017-05-01,0.966,0.482,40539,0.57,0.742,2017-05-11T19:47:36Z
9916,2017-05-02,0.966,0.484,40539,0.574,0.726,2017-05-11T19:47:36Z
9917,2017-05-03,0.966,0.482,40539,0.566,0.748,2017-05-11T19:47:36Z
9918,2017-05-04,0.966,0.622,40539,0.636,0.678,2017-05-11T19:47:36Z
9919,2017-05-05,0.966,0.626,40539,0.636,0.682,2017-05-11T19:47:36Z
9920,2017-05-08,0.964,0.624,40539,0.638,0.674,2017-05-11T19:47:36Z
9921,2017-05-09,0.966,0.626,40539,0.638,0.676,2017-05-11T19:47:36Z
9922,2017-05-10,0.966,0.628,40539,0.638,0.68,2017-05-11T19:47:36Z
9923,2017-05-11,0.966,0.63,40539,0.634,0.698,2017-05-11T19:47:36Z
9924,2017-05-12,0.964,0.63,40539,0.638,0.682,2017-05-12T10:47:27Z
9925,2017-05-15,0.966,0.63,40539,0.644,0.666,2017-05-15T08:06:02Z
9926,2017-05-16,0.966,0.63,40539,0.646,0.658,2017-05-16T08:05:09Z
9927,2017-05-17,0.966,0.626,40539,0.656,0.624,2017-05-17T08:16:33Z
9928,2017-05-18,0.984,0.634,40539,0.71,0.486,2017-05-18T08:08:25Z
9929,2017-05-19,0.986,0.764,40539,0.738,0.536,2017-05-19T08:04:44Z
9930,2017-05-22,0.986,0.766,40539,0.742,0.528,2017-05-22T08:05:30Z
9931,2017-05-23,0.986,0.638,40539,0.712,0.484,2017-05-23T08:11:52Z
9932,2017-05-24,0.986,0.632,40539,0.718,0.466,2017-05-24T08:05:16Z
9933,2017-05-25,0.984,0.632,40539,0.718,0.462,2017-05-25T08:12:41Z
9934,2017-05-26,0.984,0.634,40539,0.71,0.486,2017-05-26T08:06:48Z
9935,2017-05-29,0.984,0.634,40539,0.71,0.488,2017-05-29T08:05:08Z
9936,2017-05-30,0.984,0.636,40539,0.71,0.488,2017-05-30T08:05:54Z
9937,2017-05-31,0.984,0.64,40539,0.714,0.484,2017-06-05T09:38:43Z
9938,2017-06-01,0.982,0.638,40539,0.71,0.49,2017-06-01T08:05:25Z
9939,2017-06-02,0.984,0.646,40539,0.712,0.492,2017-06-02T08:04:43Z
9940,2017-06-05,0.984,0.648,40539,0.718,0.48,2017-06-05T08:04:58Z
9941,2017-06-06,0.984,0.646,40539,0.718,0.476,2017-06-06T08:05:52Z
9942,2017-06-07,0.984,0.646,40539,0.722,0.462,2017-06-07T08:05:46Z
9943,2017-06-08,0.984,0.644,40539,0.718,0.476,2017-06-08T08:33:37Z
9944,2017-06-09,0.984,0.644,40539,0.726,0.45,2017-06-09T08:05:43Z
9945,2017-06-12,0.984,0.642,40539,0.724,0.454,2017-06-12T08:05:22Z
9946,2017-06-13,0.982,0.64,40539,0.722,0.46,2017-06-13T08:05:29Z
9947,2017-06-14,0.982,0.64,40539,0.722,0.454,2017-06-14T08:04:49Z
9948,2017-06-15,0.982,0.64,40539,0.726,0.444,2017-06-15T08:04:51Z
9949,2017-06-16,0.982,0.642,40539,0.728,0.438,2017-06-16T08:05:50Z
9950,2017-06-19,0.982,0.642,40539,0.726,0.444,2017-06-19T08:04:45Z
9951,2017-06-20,0.984,0.64,40539,0.73,0.436,2017-06-20T08:08:35Z
9952,2017-06-21,0.982,0.644,40539,0.738,0.414,2017-06-21T08:07:14Z
9953,2017-06-22,0.984,0.644,40539,0.74,0.408,2017-06-22T08:05:56Z
9954,2017-06-23,0.984,0.642,40539,0.744,0.394,2017-06-23T08:25:02Z
9955,2017-06-26,0.984,0.642,40539,0.74,0.404,2017-06-26T08:05:04Z
9956,2017-06-27,0.984,0.642,40539,0.74,0.408,2017-06-27T08:06:17Z
9957,2017-06-28,0.982,0.642,40539,0.736,0.416,2017-06-28T08:04:52Z
9958,2017-06-29,0.982,0.642,40539,0.732,0.428,2017-06-29T08:05:26Z
9959,2017-06-30,0.982,0.642,40539,0.732,0.426,2017-06-30T08:05:02Z
9960,2017-01-16,0.864,0.248,148401,0.588,0.348,2017-05-11T19:47:36Z
9961,2017-01-17,0.864,0.25,148401,0.59,0.346,2017-05-11T19:47:36Z
9962,2017-01-18,0.864,0.246,148401,0.586,0.352,2017-05-11T19:47:36Z
9963,2017-01-19,0.864,0.246,148401,0.586,0.354,2017-05-11T19:47:36Z
9964,2017-01-20,0.866,0.242,148401,0.58,0.366,2017-05-11T19:47:36Z
9965,2017-01-23,0.868,0.242,148401,0.576,0.38,2017-05-11T19:47:36Z
9966,2017-01-24,0.866,0.24,148401,0.572,0.388,2017-05-11T19:47:36Z
9967,2017-01-25,0.868,0.234,148401,0.572,0.384,2017-05-11T19:47:36Z
9968,2017-01-26,0.866,0.232,148401,0.572,0.384,2017-05-11T19:47:36Z
9969,2017-01-27,0.862,0.246,148401,0.57,0.396,2017-05-11T19:47:36Z
9970,2017-01-30,0.862,0.238,148401,0.57,0.39,2017-05-11T19:47:36Z
9971,2017-01-31,0.858,0.236,148401,0.566,0.396,2017-05-11T19:47:36Z
9972,2017-02-01,0.858,0.236,148401,0.566,0.396,2017-05-11T19:47:36Z
9973,2017-02-02,0.856,0.236,148401,0.568,0.388,2017-05-11T19:47:36Z
9974,2017-02-03,0.856,0.242,148401,0.572,0.378,2017-05-11T19:47:36Z
9975,2017-02-06,0.858,0.24,148401,0.572,0.38,2017-05-11T19:47:36Z
9976,2017-02-07,0.856,0.236,148401,0.566,0.392,2017-05-11T19:47:36Z
9977,2017-02-08,0.854,0.236,148401,0.572,0.376,2017-05-11T19:47:36Z
9978,2017-02-09,0.852,0.236,148401,0.578,0.354,2017-05-11T19:47:36Z
9979,2017-02-10,0.854,0.232,148401,0.578,0.352,2017-05-11T19:47:36Z
9980,2017-02-13,0.848,0.176,148401,0.564,0.336,2017-05-11T19:47:36Z
9981,2017-02-14,0.85,0.176,148401,0.568,0.322,2017-05-11T19:47:36Z
9982,2017-02-15,0.852,0.178,148401,0.574,0.31,2017-05-11T19:47:36Z
9983,2017-02-16,0.852,0.182,148401,0.574,0.31,2017-05-11T19:47:36Z
9984,2017-02-17,0.854,0.18,148401,0.578,0.302,2017-05-11T19:47:36Z
9985,2017-02-20,0.856,0.186,148401,0.58,0.298,2017-05-11T19:47:36Z
9986,2017-02-21,0.856,0.186,148401,0.58,0.3,2017-05-11T19:47:36Z
9987,2017-02-22,0.854,0.188,148401,0.586,0.286,2017-05-11T19:47:36Z
9988,2017-02-23,0.852,0.186,148401,0.58,0.3,2017-05-11T19:47:36Z
9989,2017-02-24,0.854,0.186,148401,0.582,0.294,2017-05-11T19:47:36Z
9990,2017-02-27,0.854,0.184,148401,0.58,0.3,2017-05-11T19:47:36Z
9991,2017-02-28,0.852,0.186,148401,0.58,0.296,2017-05-11T19:47:36Z
9992,2017-03-01,0.854,0.184,148401,0.578,0.306,2017-05-11T19:47:36Z
9993,2017-03-02,0.854,0.178,148401,0.578,0.302,2017-05-11T19:47:36Z
9994,2017-03-03,0.852,0.18,148401,0.58,0.29,2017-05-11T19:47:36Z
9995,2017-03-06,0.854,0.174,148401,0.58,0.292,2017-05-11T19:47:36Z
9996,2017-03-07,0.85,0.174,148401,0.578,0.29,2017-05-11T19:47:36Z
9997,2017-03-08,0.85,0.176,148401,0.574,0.306,2017-05-11T19:47:36Z
9998,2017-03-09,0.85,0.178,148401,0.57,0.322,2017-05-11T19:47:36Z
9999,2017-03-10,0.85,0.18,148401,0.562,0.342,2017-05-11T19:47:36Z
10000,2017-03-13,0.85,0.18,148401,0.562,0.344,2017-05-11T19:47:36Z
10001,2017-03-14,0.85,0.182,148401,0.566,0.336,2017-05-11T19:47:36Z
10002,2017-03-15,0.852,0.182,148401,0.568,0.328,2017-05-11T19:47:36Z
10003,2017-03-16,0.852,0.18,148401,0.572,0.314,2017-05-11T19:47:36Z
10004,2017-03-17,0.852,0.18,148401,0.572,0.318,2017-05-11T19:47:36Z
10005,2017-03-20,0.852,0.18,148401,0.57,0.322,2017-05-11T19:47:36Z
10006,2017-03-21,0.852,0.18,148401,0.57,0.322,2017-05-11T19:47:36Z
10007,2017-03-22,0.852,0.18,148401,0.57,0.326,2017-05-11T19:47:36Z
10008,2017-03-23,0.852,0.18,148401,0.572,0.318,2017-05-11T19:47:36Z
10009,2017-03-24,0.852,0.178,148401,0.572,0.312,2017-05-11T19:47:36Z
10010,2017-03-27,0.852,0.178,148401,0.568,0.326,2017-05-11T19:47:36Z
10011,2017-03-28,0.85,0.174,148401,0.566,0.324,2017-05-11T19:47:36Z
10012,2017-03-29,0.85,0.174,148401,0.57,0.314,2017-05-11T19:47:36Z
10013,2017-03-30,0.85,0.174,148401,0.568,0.322,2017-05-11T19:47:36Z
10014,2017-03-31,0.852,0.174,148401,0.568,0.322,2017-05-11T19:47:36Z
10015,2017-04-03,0.85,0.176,148401,0.568,0.324,2017-05-11T19:47:36Z
10016,2017-04-04,0.848,0.176,148401,0.568,0.322,2017-05-11T19:47:36Z
10017,2017-04-05,0.85,0.174,148401,0.566,0.328,2017-05-11T19:47:36Z
10018,2017-04-06,0.838,0.228,148401,0.574,0.344,2017-05-11T19:47:36Z
10019,2017-04-07,0.836,0.228,148401,0.576,0.338,2017-05-11T19:47:36Z
10020,2017-04-10,0.834,0.234,148401,0.582,0.322,2017-05-11T19:47:36Z
10021,2017-04-11,0.82,0.122,148401,0.524,0.37,2017-05-11T19:47:36Z
10022,2017-04-12,0.818,0.12,148401,0.518,0.382,2017-05-11T19:47:36Z
10023,2017-04-13,0.818,0.12,148401,0.518,0.384,2017-05-11T19:47:36Z
10024,2017-04-14,0.818,0.122,148401,0.514,0.396,2017-05-11T19:47:36Z
10025,2017-04-17,0.816,0.122,148401,0.514,0.396,2017-05-11T19:47:36Z
10026,2017-04-18,0.816,0.12,148401,0.512,0.4,2017-05-11T19:47:36Z
10027,2017-04-19,0.818,0.124,148401,0.518,0.39,2017-05-11T19:47:36Z
10028,2017-04-20,0.816,0.124,148401,0.52,0.384,2017-05-11T19:47:36Z
10029,2017-04-21,0.816,0.124,148401,0.522,0.376,2017-05-11T19:47:36Z
10030,2017-04-24,0.816,0.124,148401,0.52,0.378,2017-05-11T19:47:36Z
10031,2017-04-25,0.816,0.124,148401,0.524,0.37,2017-05-11T19:47:36Z
10032,2017-04-26,0.814,0.126,148401,0.52,0.378,2017-05-11T19:47:36Z
10033,2017-04-27,0.816,0.124,148401,0.518,0.382,2017-05-11T19:47:36Z
10034,2017-04-28,0.828,0.104,148401,0.522,0.364,2017-05-11T19:47:36Z
10035,2017-05-01,0.828,0.104,148401,0.52,0.376,2017-05-11T19:47:36Z
10036,2017-05-02,0.83,0.104,148401,0.526,0.358,2017-05-11T19:47:36Z
10037,2017-05-03,0.83,0.106,148401,0.526,0.36,2017-05-11T19:47:36Z
10038,2017-05-04,0.83,0.104,148401,0.524,0.362,2017-05-11T19:47:36Z
10039,2017-05-05,0.834,0.104,148401,0.526,0.356,2017-05-11T19:47:36Z
10040,2017-05-08,0.834,0.104,148401,0.526,0.358,2017-05-11T19:47:36Z
10041,2017-05-09,0.832,0.102,148401,0.528,0.352,2017-05-11T19:47:36Z
10042,2017-05-10,0.832,0.102,148401,0.528,0.348,2017-05-11T19:47:36Z
10043,2017-05-11,0.83,0.104,148401,0.526,0.358,2017-05-11T19:47:36Z
10044,2017-05-12,0.832,0.102,148401,0.524,0.36,2017-05-12T10:47:27Z
10045,2017-05-15,0.83,0.102,148401,0.526,0.354,2017-05-15T08:06:02Z
10046,2017-05-16,0.828,0.102,148401,0.53,0.336,2017-05-16T08:05:09Z
10047,2017-05-17,0.826,0.1,148401,0.53,0.336,2017-05-17T08:16:33Z
10048,2017-05-18,0.826,0.102,148401,0.532,0.33,2017-05-18T08:08:25Z
10049,2017-05-19,0.828,0.102,148401,0.532,0.338,2017-05-19T08:04:44Z
10050,2017-05-22,0.828,0.1,148401,0.532,0.334,2017-05-22T08:05:30Z
10051,2017-05-23,0.824,0.1,148401,0.53,0.334,2017-05-23T08:11:52Z
10052,2017-05-24,0.82,0.094,148401,0.526,0.334,2017-05-24T08:05:16Z
10053,2017-05-25,0.814,0.094,148401,0.528,0.324,2017-05-25T08:12:41Z
10054,2017-05-26,0.81,0.094,148401,0.526,0.328,2017-05-26T08:06:48Z
10055,2017-05-29,0.812,0.094,148401,0.52,0.342,2017-05-29T08:05:08Z
10056,2017-05-30,0.812,0.094,148401,0.52,0.344,2017-05-30T08:05:54Z
10057,2017-05-31,0.804,0.096,148401,0.512,0.364,2017-06-05T09:38:43Z
10058,2017-06-01,0.804,0.096,148401,0.51,0.374,2017-06-01T08:05:25Z
10059,2017-06-02,0.804,0.098,148401,0.51,0.374,2017-06-02T08:04:43Z
10060,2017-06-05,0.804,0.098,148401,0.508,0.378,2017-06-05T08:04:58Z
10061,2017-06-06,0.804,0.098,148401,0.51,0.37,2017-06-06T08:05:52Z
10062,2017-06-07,0.804,0.096,148401,0.512,0.362,2017-06-07T08:05:46Z
10063,2017-06-08,0.804,0.096,148401,0.51,0.37,2017-06-08T08:33:37Z
10064,2017-06-09,0.802,0.096,148401,0.512,0.362,2017-06-09T08:05:43Z
10065,2017-06-12,0.802,0.094,148401,0.516,0.35,2017-06-12T08:05:22Z
10066,2017-06-13,0.8,0.096,148401,0.518,0.342,2017-06-13T08:05:29Z
10067,2017-06-14,0.8,0.096,148401,0.518,0.342,2017-06-14T08:04:49Z
10068,2017-06-15,0.8,0.096,148401,0.508,0.368,2017-06-15T08:04:51Z
10069,2017-06-16,0.8,0.096,148401,0.508,0.372,2017-06-16T08:05:50Z
10070,2017-06-19,0.8,0.096,148401,0.502,0.392,2017-06-19T08:04:45Z
10071,2017-06-20,0.804,0.094,148401,0.502,0.392,2017-06-20T08:08:35Z
10072,2017-06-21,0.8,0.094,148401,0.506,0.374,2017-06-21T08:07:14Z
10073,2017-06-22,0.8,0.094,148401,0.506,0.374,2017-06-22T08:05:56Z
10074,2017-06-23,0.8,0.092,148401,0.514,0.352,2017-06-23T08:25:02Z
10075,2017-06-26,0.8,0.092,148401,0.514,0.352,2017-06-26T08:05:04Z
10076,2017-06-27,0.802,0.092,148401,0.514,0.352,2017-06-27T08:06:17Z
10077,2017-06-28,0.802,0.092,148401,0.51,0.36,2017-06-28T08:04:52Z
10078,2017-06-29,0.802,0.092,148401,0.512,0.356,2017-06-29T08:05:26Z
10079,2017-06-30,0.802,0.092,148401,0.514,0.35,2017-06-30T08:05:02Z
10080,2017-01-16,0.948,0.204,17750,0.484,0.7,2017-05-11T19:47:36Z
10081,2017-01-17,0.948,0.206,17750,0.484,0.7,2017-05-11T19:47:36Z
10082,2017-01-18,0.948,0.206,17750,0.482,0.706,2017-05-11T19:47:36Z
10083,2017-01-19,0.948,0.206,17750,0.48,0.712,2017-05-11T19:47:36Z
10084,2017-01-20,0.95,0.204,17750,0.48,0.712,2017-05-11T19:47:36Z
10085,2017-01-23,0.95,0.204,17750,0.48,0.71,2017-05-11T19:47:36Z
10086,2017-01-24,0.95,0.202,17750,0.48,0.714,2017-05-11T19:47:36Z
10087,2017-01-25,0.958,0.242,17750,0.496,0.714,2017-05-11T19:47:36Z
10088,2017-01-26,0.958,0.242,17750,0.496,0.71,2017-05-11T19:47:36Z
10089,2017-01-27,0.958,0.24,17750,0.494,0.716,2017-05-11T19:47:36Z
10090,2017-01-30,0.956,0.234,17750,0.494,0.706,2017-05-11T19:47:36Z
10091,2017-01-31,0.954,0.234,17750,0.492,0.71,2017-05-11T19:47:36Z
10092,2017-02-01,0.956,0.234,17750,0.492,0.716,2017-05-11T19:47:36Z
10093,2017-02-02,0.956,0.234,17750,0.492,0.714,2017-05-11T19:47:36Z
10094,2017-02-03,0.956,0.238,17750,0.492,0.72,2017-05-11T19:47:36Z
10095,2017-02-06,0.956,0.238,17750,0.494,0.714,2017-05-11T19:47:36Z
10096,2017-02-07,0.956,0.234,17750,0.492,0.71,2017-05-11T19:47:36Z
10097,2017-02-08,0.956,0.234,17750,0.49,0.718,2017-05-11T19:47:36Z
10098,2017-02-09,0.956,0.232,17750,0.492,0.714,2017-05-11T19:47:36Z
10099,2017-02-10,0.956,0.23,17750,0.492,0.71,2017-05-11T19:47:36Z
10100,2017-02-13,0.976,0.238,17750,0.502,0.706,2017-05-11T19:47:36Z
10101,2017-02-14,0.978,0.234,17750,0.502,0.704,2017-05-11T19:47:36Z
10102,2017-02-15,0.976,0.236,17750,0.502,0.708,2017-05-11T19:47:36Z
10103,2017-02-16,0.978,0.238,17750,0.5,0.718,2017-05-11T19:47:36Z
10104,2017-02-17,0.978,0.236,17750,0.496,0.728,2017-05-11T19:47:36Z
10105,2017-02-20,0.978,0.24,17750,0.486,0.758,2017-05-11T19:47:36Z
10106,2017-02-21,0.978,0.24,17750,0.486,0.76,2017-05-11T19:47:36Z
10107,2017-02-22,0.978,0.238,17750,0.484,0.766,2017-05-11T19:47:36Z
10108,2017-02-23,0.978,0.238,17750,0.484,0.766,2017-05-11T19:47:36Z
10109,2017-02-24,0.978,0.236,17750,0.484,0.764,2017-05-11T19:47:36Z
10110,2017-02-27,0.978,0.234,17750,0.484,0.762,2017-05-11T19:47:36Z
10111,2017-02-28,0.978,0.234,17750,0.484,0.758,2017-05-11T19:47:36Z
10112,2017-03-01,0.978,0.234,17750,0.486,0.756,2017-05-11T19:47:36Z
10113,2017-03-02,0.976,0.234,17750,0.486,0.752,2017-05-11T19:47:36Z
10114,2017-03-03,0.976,0.23,17750,0.48,0.768,2017-05-11T19:47:36Z
10115,2017-03-06,0.976,0.226,17750,0.48,0.76,2017-05-11T19:47:36Z
10116,2017-03-07,0.976,0.226,17750,0.48,0.764,2017-05-11T19:47:36Z
10117,2017-03-08,0.976,0.226,17750,0.48,0.764,2017-05-11T19:47:36Z
10118,2017-03-09,0.976,0.23,17750,0.48,0.764,2017-05-11T19:47:36Z
10119,2017-03-10,0.976,0.23,17750,0.478,0.77,2017-05-11T19:47:36Z
10120,2017-03-13,0.976,0.23,17750,0.476,0.776,2017-05-11T19:47:36Z
10121,2017-03-14,0.976,0.23,17750,0.478,0.774,2017-05-11T19:47:36Z
10122,2017-03-15,0.976,0.23,17750,0.476,0.778,2017-05-11T19:47:36Z
10123,2017-03-16,0.976,0.23,17750,0.478,0.772,2017-05-11T19:47:36Z
10124,2017-03-17,0.976,0.228,17750,0.478,0.772,2017-05-11T19:47:36Z
10125,2017-03-20,0.976,0.23,17750,0.48,0.768,2017-05-11T19:47:36Z
10126,2017-03-21,0.976,0.226,17750,0.478,0.77,2017-05-11T19:47:36Z
10127,2017-03-22,0.976,0.226,17750,0.476,0.776,2017-05-11T19:47:36Z
10128,2017-03-23,0.976,0.226,17750,0.476,0.772,2017-05-11T19:47:36Z
10129,2017-03-24,0.976,0.224,17750,0.476,0.774,2017-05-11T19:47:36Z
10130,2017-03-27,0.976,0.224,17750,0.478,0.768,2017-05-11T19:47:36Z
10131,2017-03-28,0.976,0.222,17750,0.476,0.768,2017-05-11T19:47:36Z
10132,2017-03-29,0.976,0.222,17750,0.476,0.768,2017-05-11T19:47:36Z
10133,2017-03-30,0.976,0.222,17750,0.478,0.764,2017-05-11T19:47:36Z
10134,2017-03-31,0.976,0.224,17750,0.478,0.764,2017-05-11T19:47:36Z
10135,2017-04-03,0.976,0.224,17750,0.48,0.758,2017-05-11T19:47:36Z
10136,2017-04-04,0.976,0.234,17750,0.486,0.752,2017-05-11T19:47:36Z
10137,2017-04-05,0.974,0.234,17750,0.486,0.754,2017-05-11T19:47:36Z
10138,2017-04-06,0.966,0.252,17750,0.484,0.764,2017-05-11T19:47:36Z
10139,2017-04-07,0.966,0.252,17750,0.488,0.756,2017-05-11T19:47:36Z
10140,2017-04-10,0.964,0.258,17750,0.486,0.764,2017-05-11T19:47:36Z
10141,2017-04-11,0.964,0.256,17750,0.484,0.768,2017-05-11T19:47:36Z
10142,2017-04-12,0.964,0.258,17750,0.484,0.77,2017-05-11T19:47:36Z
10143,2017-04-13,0.964,0.258,17750,0.482,0.778,2017-05-11T19:47:36Z
10144,2017-04-14,0.964,0.258,17750,0.48,0.78,2017-05-11T19:47:36Z
10145,2017-04-17,0.964,0.256,17750,0.48,0.78,2017-05-11T19:47:36Z
10146,2017-04-18,0.964,0.258,17750,0.482,0.778,2017-05-11T19:47:36Z
10147,2017-04-19,0.964,0.26,17750,0.482,0.78,2017-05-11T19:47:36Z
10148,2017-04-20,0.96,0.262,17750,0.482,0.776,2017-05-11T19:47:36Z
10149,2017-04-21,0.96,0.262,17750,0.486,0.766,2017-05-11T19:47:36Z
10150,2017-04-24,0.96,0.264,17750,0.488,0.762,2017-05-11T19:47:36Z
10151,2017-04-25,0.958,0.262,17750,0.486,0.764,2017-05-11T19:47:36Z
10152,2017-04-26,0.958,0.262,17750,0.482,0.774,2017-05-11T19:47:36Z
10153,2017-04-27,0.958,0.26,17750,0.484,0.766,2017-05-11T19:47:36Z
10154,2017-04-28,0.958,0.258,17750,0.484,0.764,2017-05-11T19:47:36Z
10155,2017-05-01,0.958,0.258,17750,0.486,0.76,2017-05-11T19:47:36Z
10156,2017-05-02,0.958,0.264,17750,0.488,0.758,2017-05-11T19:47:36Z
10157,2017-05-03,0.96,0.266,17750,0.496,0.74,2017-05-11T19:47:36Z
10158,2017-05-04,0.96,0.266,17750,0.492,0.75,2017-05-11T19:47:36Z
10159,2017-05-05,0.962,0.272,17750,0.494,0.752,2017-05-11T19:47:36Z
10160,2017-05-08,0.958,0.27,17750,0.492,0.754,2017-05-11T19:47:36Z
10161,2017-05-09,0.96,0.268,17750,0.492,0.75,2017-05-11T19:47:36Z
10162,2017-05-10,0.96,0.268,17750,0.492,0.752,2017-05-11T19:47:36Z
10163,2017-05-11,0.96,0.268,17750,0.492,0.75,2017-05-11T19:47:36Z
